BLZ_CRate	BLZ_CSpeed	BLZ_DSpeed	Block_Size	CL	CRate	CSpeed	Chunk_Number	Chunk_Size	Codec	DSpeed	DType	DataSet	Filename	Filter	IN_CR	IN_CS	IN_DS	Kurt	LZ4_CRate	LZ4_CSpeed	LZ4_DSpeed	Max	Mean	Median	Min	N_Streaks	Q1	Q3	Sd	Skew	Table	is_Columnar	is_Float	is_Int	is_String	is_Table	Type_Size	Bitshuffle	Blosclz	Lz4	Lz4hc	Noshuffle	Shuffle	Snappy	Zstd	CL1	Block_8	CL2	Block_16	CL3	Block_32	CL4	Block_64	CL5	Block_128	CL6	Block_256	CL7	Block_512	CL8	Block_1024	CL9	Block_2048
1.1095745854409709	5.625890634389218	9.007146783947224	2048.0	9.0	1.3563081665159902	0.013011115514151095	2.0	16.0	zstd	3.282051282051282	float32	/U	WRF_India.h5	shuffle	1.0	0.0	0.0	-1.1644379197597652	1.2331413439472627	6.725779967159277	8.268483472117081	27.77483367919922	6.1446919441223145	4.290751457214356	-10.518692016601562	118220.0	-1.3607832491397858	14.215588331222534	8.50368595123291	0.3905433118343353	0.0	0.0	1	0	0	0.0	4	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
1.1095745854409709	5.625890634389218	9.007146783947224	128.0	8.0	1.300307583849267	0.15348692330572086	2.0	16.0	lz4hc	8.513380098726943	float32	/U	WRF_India.h5	shuffle	1.0	0.0	1.0	-1.1644379197597652	1.2331413439472627	6.725779967159277	8.268483472117081	27.77483367919922	6.1446919441223145	4.290751457214356	-10.518692016601562	118220.0	-1.3607832491397858	14.215588331222534	8.50368595123291	0.3905433118343353	0.0	0.0	1	0	0	0.0	4	0	0	0	1	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1.1095745854409709	5.625890634389218	9.007146783947224	256.0	8.0	1.25517009404415	6.0329559053668405	2.0	16.0	lz4	8.148203406689046	float32	/U	WRF_India.h5	shuffle	1.0	1.0	0.0	-1.1644379197597652	1.2331413439472627	6.725779967159277	8.268483472117081	27.77483367919922	6.1446919441223145	4.290751457214356	-10.518692016601562	118220.0	-1.3607832491397858	14.215588331222534	8.50368595123291	0.3905433118343353	0.0	0.0	1	0	0	0.0	4	0	0	1	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
1.1095745854409709	5.625890634389218	9.007146783947224	128.0	6.0	1.2503910729025178	6.041854890753204	2.0	16.0	lz4	9.114881780250348	float32	/U	WRF_India.h5	shuffle	1.0	1.0	1.0	-1.1644379197597652	1.2331413439472627	6.725779967159277	8.268483472117081	27.77483367919922	6.1446919441223145	4.290751457214356	-10.518692016601562	118220.0	-1.3607832491397858	14.215588331222534	8.50368595123291	0.3905433118343353	0.0	0.0	1	0	0	0.0	4	0	0	1	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0989616757033818	5.504913901721967	8.858610435252771	16.0	4.0	1.1698117022754941	2.6776710929519916	3.0	16.0	blosclz	9.860969003912126	float32	/U	WRF_India.h5	shuffle	0.0	0.0	1.0	-1.078022387863642	1.2313317154071397	6.709941640217058	8.38592450415867	28.93207359313965	6.255978584289551	4.889470100402832	-9.487548828125	89594.0	-1.2473107576370241	13.329926252365112	8.549209594726562	0.3869684040546417	0.0	0.0	1	0	0	0.0	4	0	1	0	0	0	1	0	0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0989616757033818	5.504913901721967	8.858610435252771	16.0	1.0	1.2313317154071397	6.792703150912106	3.0	16.0	lz4	8.512274321340433	float32	/U	WRF_India.h5	shuffle	0.0	1.0	0.0	-1.078022387863642	1.2313317154071397	6.709941640217058	8.38592450415867	28.93207359313965	6.255978584289551	4.889470100402832	-9.487548828125	89594.0	-1.2473107576370241	13.329926252365112	8.549209594726562	0.3869684040546417	0.0	0.0	1	0	0	0.0	4	0	0	1	0	0	1	0	0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0989616757033818	5.504913901721967	8.858610435252771	32.0	4.0	1.239208107686293	6.500942366828687	3.0	16.0	lz4	9.178711484593837	float32	/U	WRF_India.h5	shuffle	0.0	1.0	1.0	-1.078022387863642	1.2313317154071397	6.709941640217058	8.38592450415867	28.93207359313965	6.255978584289551	4.889470100402832	-9.487548828125	89594.0	-1.2473107576370241	13.329926252365112	8.549209594726562	0.3869684040546417	0.0	0.0	1	0	0	0.0	4	0	0	1	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0989616757033818	5.504913901721967	8.858610435252771	2048.0	9.0	1.3614368187273906	0.012397727638177649	3.0	16.0	zstd	3.2100313479623823	float32	/U	WRF_India.h5	shuffle	1.0	0.0	0.0	-1.078022387863642	1.2313317154071397	6.709941640217058	8.38592450415867	28.93207359313965	6.255978584289551	4.889470100402832	-9.487548828125	89594.0	-1.2473107576370241	13.329926252365112	8.549209594726562	0.3869684040546417	0.0	0.0	1	0	0	0.0	4	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
1.0989616757033818	5.504913901721967	8.858610435252771	256.0	8.0	1.303625223413016	0.13488020778664822	3.0	16.0	lz4hc	8.466089652499678	float32	/U	WRF_India.h5	shuffle	1.0	0.0	1.0	-1.078022387863642	1.2313317154071397	6.709941640217058	8.38592450415867	28.93207359313965	6.255978584289551	4.889470100402832	-9.487548828125	89594.0	-1.2473107576370241	13.329926252365112	8.549209594726562	0.3869684040546417	0.0	0.0	1	0	0	0.0	4	0	0	0	1	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
1.0989616757033818	5.504913901721967	8.858610435252771	128.0	5.0	1.247769724931192	6.2007758539123845	3.0	16.0	lz4	9.48834515708701	float32	/U	WRF_India.h5	shuffle	1.0	1.0	0.0	-1.078022387863642	1.2313317154071397	6.709941640217058	8.38592450415867	28.93207359313965	6.255978584289551	4.889470100402832	-9.487548828125	89594.0	-1.2473107576370241	13.329926252365112	8.549209594726562	0.3869684040546417	0.0	0.0	1	0	0	0.0	4	0	0	1	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0989616757033818	5.504913901721967	8.858610435252771	128.0	5.0	1.247769724931192	6.2007758539123845	3.0	16.0	lz4	9.48834515708701	float32	/U	WRF_India.h5	shuffle	1.0	1.0	1.0	-1.078022387863642	1.2313317154071397	6.709941640217058	8.38592450415867	28.93207359313965	6.255978584289551	4.889470100402832	-9.487548828125	89594.0	-1.2473107576370241	13.329926252365112	8.549209594726562	0.3869684040546417	0.0	0.0	1	0	0	0.0	4	0	0	1	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1003057035789543	5.481890422417399	9.048184453955542	8.0	2.0	1.1192936738738992	4.288443920952755	4.0	16.0	blosclz	9.844674778428722	float32	/U	WRF_India.h5	shuffle	0.0	0.0	1.0	-0.7424008577334971	1.217459554478092	6.53334662546107	8.250786856351505	33.80680465698242	6.449634075164795	2.0961275100708012	-12.255049705505373	109441.0	-1.4457435607910156	14.702756643295288	10.06696891784668	0.7421128749847412	0.0	0.0	1	0	0	0.0	4	0	1	0	0	0	1	0	0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1003057035789543	5.481890422417399	9.048184453955542	16.0	1.0	1.217459554478092	6.53334662546107	4.0	16.0	lz4	8.250786856351505	float32	/U	WRF_India.h5	shuffle	0.0	1.0	0.0	-0.7424008577334971	1.217459554478092	6.53334662546107	8.250786856351505	33.80680465698242	6.449634075164795	2.0961275100708012	-12.255049705505373	109441.0	-1.4457435607910156	14.702756643295288	10.06696891784668	0.7421128749847412	0.0	0.0	1	0	0	0.0	4	0	0	1	0	0	1	0	0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1003057035789543	5.481890422417399	9.048184453955542	128.0	2.0	1.2325830912083582	6.000366233290607	4.0	16.0	lz4	9.04443831079216	float32	/U	WRF_India.h5	shuffle	0.0	1.0	1.0	-0.7424008577334971	1.217459554478092	6.53334662546107	8.250786856351505	33.80680465698242	6.449634075164795	2.0961275100708012	-12.255049705505373	109441.0	-1.4457435607910156	14.702756643295288	10.06696891784668	0.7421128749847412	0.0	0.0	1	0	0	0.0	4	0	0	1	0	0	1	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1003057035789543	5.481890422417399	9.048184453955542	2048.0	9.0	1.3500677238104557	0.013015141302538882	4.0	16.0	zstd	3.3055583577120955	float32	/U	WRF_India.h5	shuffle	1.0	0.0	0.0	-0.7424008577334971	1.217459554478092	6.53334662546107	8.250786856351505	33.80680465698242	6.449634075164795	2.0961275100708012	-12.255049705505373	109441.0	-1.4457435607910156	14.702756643295288	10.06696891784668	0.7421128749847412	0.0	0.0	1	0	0	0.0	4	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
1.1003057035789543	5.481890422417399	9.048184453955542	256.0	5.0	1.2918638343614262	0.1899770413487628	4.0	16.0	lz4hc	8.782632002144197	float32	/U	WRF_India.h5	shuffle	1.0	0.0	1.0	-0.7424008577334971	1.217459554478092	6.53334662546107	8.250786856351505	33.80680465698242	6.449634075164795	2.0961275100708012	-12.255049705505373	109441.0	-1.4457435607910156	14.702756643295288	10.06696891784668	0.7421128749847412	0.0	0.0	1	0	0	0.0	4	0	0	0	1	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1003057035789543	5.481890422417399	9.048184453955542	256.0	6.0	1.2417874106863842	5.5581375625477065	4.0	16.0	lz4	8.57352171637886	float32	/U	WRF_India.h5	shuffle	1.0	1.0	0.0	-0.7424008577334971	1.217459554478092	6.53334662546107	8.250786856351505	33.80680465698242	6.449634075164795	2.0961275100708012	-12.255049705505373	109441.0	-1.4457435607910156	14.702756643295288	10.06696891784668	0.7421128749847412	0.0	0.0	1	0	0	0.0	4	0	0	1	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1003057035789543	5.481890422417399	9.048184453955542	256.0	6.0	1.2417874106863842	5.5581375625477065	4.0	16.0	lz4	8.57352171637886	float32	/U	WRF_India.h5	shuffle	1.0	1.0	1.0	-0.7424008577334971	1.217459554478092	6.53334662546107	8.250786856351505	33.80680465698242	6.449634075164795	2.0961275100708012	-12.255049705505373	109441.0	-1.4457435607910156	14.702756643295288	10.06696891784668	0.7421128749847412	0.0	0.0	1	0	0	0.0	4	0	0	1	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1.078542702303225	4.44462529671075	9.098431209218381	64.0	3.0	1.1290625657621518	3.475788915407054	5.0	16.0	blosclz	9.781492537313431	float32	/U	WRF_India.h5	shuffle	0.0	0.0	1.0	-0.7394902084909045	1.2146574843208613	6.213120970800152	8.340035632476457	37.56695175170898	8.41086483001709	3.802283763885498	-12.465286254882812	117568.0	-0.6044386029243469	17.107457160949707	11.46949863433838	0.7748093008995056	0.0	0.0	1	0	0	0.0	4	0	1	0	0	0	1	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.078542702303225	4.44462529671075	9.098431209218381	64.0	1.0	1.2247577015586348	6.3362660736730145	5.0	16.0	lz4	8.421485479311231	float32	/U	WRF_India.h5	shuffle	0.0	1.0	0.0	-0.7394902084909045	1.2146574843208613	6.213120970800152	8.340035632476457	37.56695175170898	8.41086483001709	3.802283763885498	-12.465286254882812	117568.0	-0.6044386029243469	17.107457160949707	11.46949863433838	0.7748093008995056	0.0	0.0	1	0	0	0.0	4	0	0	1	0	0	1	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.078542702303225	4.44462529671075	9.098431209218381	64.0	2.0	1.2256325656834022	6.195500094535829	5.0	16.0	lz4	8.831154830885325	float32	/U	WRF_India.h5	shuffle	0.0	1.0	1.0	-0.7394902084909045	1.2146574843208613	6.213120970800152	8.340035632476457	37.56695175170898	8.41086483001709	3.802283763885498	-12.465286254882812	117568.0	-0.6044386029243469	17.107457160949707	11.46949863433838	0.7748093008995056	0.0	0.0	1	0	0	0.0	4	0	0	1	0	0	1	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.078542702303225	4.44462529671075	9.098431209218381	2048.0	9.0	1.336050685974396	0.011514397301172577	5.0	16.0	zstd	3.4380442765711887	float32	/U	WRF_India.h5	shuffle	1.0	0.0	0.0	-0.7394902084909045	1.2146574843208613	6.213120970800152	8.340035632476457	37.56695175170898	8.41086483001709	3.802283763885498	-12.465286254882812	117568.0	-0.6044386029243469	17.107457160949707	11.46949863433838	0.7748093008995056	0.0	0.0	1	0	0	0.0	4	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
1.078542702303225	4.44462529671075	9.098431209218381	128.0	9.0	1.285750918069668	0.11739648362278213	5.0	16.0	lz4hc	8.3506625891947	float32	/U	WRF_India.h5	shuffle	1.0	0.0	1.0	-0.7394902084909045	1.2146574843208613	6.213120970800152	8.340035632476457	37.56695175170898	8.41086483001709	3.802283763885498	-12.465286254882812	117568.0	-0.6044386029243469	17.107457160949707	11.46949863433838	0.7748093008995056	0.0	0.0	1	0	0	0.0	4	0	0	0	1	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1.078542702303225	4.44462529671075	9.098431209218381	256.0	8.0	1.2406314013023765	5.440478167026398	5.0	16.0	lz4	8.556730643687166	float32	/U	WRF_India.h5	shuffle	1.0	1.0	0.0	-0.7394902084909045	1.2146574843208613	6.213120970800152	8.340035632476457	37.56695175170898	8.41086483001709	3.802283763885498	-12.465286254882812	117568.0	-0.6044386029243469	17.107457160949707	11.46949863433838	0.7748093008995056	0.0	0.0	1	0	0	0.0	4	0	0	1	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
1.078542702303225	4.44462529671075	9.098431209218381	256.0	8.0	1.2406314013023765	5.440478167026398	5.0	16.0	lz4	8.556730643687166	float32	/U	WRF_India.h5	shuffle	1.0	1.0	1.0	-0.7394902084909045	1.2146574843208613	6.213120970800152	8.340035632476457	37.56695175170898	8.41086483001709	3.802283763885498	-12.465286254882812	117568.0	-0.6044386029243469	17.107457160949707	11.46949863433838	0.7748093008995056	0.0	0.0	1	0	0	0.0	4	0	0	1	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
1.0625759696886323	5.222824354478801	9.043190285635433	128.0	5.0	1.2348345908214042	5.642844842431548	6.0	16.0	lz4	9.389111747851002	float32	/U	WRF_India.h5	shuffle	0.0	0.0	1.0	-0.9706501973851038	1.2165891693559223	5.984476303533923	7.513011578585348	42.41616821289063	10.004108428955078	6.238930702209473	-19.769039154052734	110439.0	0.21165800839662552	19.96708393096924	11.915566444396973	0.5928117632865906	0.0	0.0	1	0	0	0.0	4	0	0	1	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0625759696886323	5.222824354478801	9.043190285635433	64.0	1.0	1.2251117734887529	6.344854293736082	6.0	16.0	lz4	8.107880737349994	float32	/U	WRF_India.h5	shuffle	0.0	1.0	0.0	-0.9706501973851038	1.2165891693559223	5.984476303533923	7.513011578585348	42.41616821289063	10.004108428955078	6.238930702209473	-19.769039154052734	110439.0	0.21165800839662552	19.96708393096924	11.915566444396973	0.5928117632865906	0.0	0.0	1	0	0	0.0	4	0	0	1	0	0	1	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0625759696886323	5.222824354478801	9.043190285635433	64.0	2.0	1.2259969089228364	6.278597432458326	6.0	16.0	lz4	9.043190285635433	float32	/U	WRF_India.h5	shuffle	0.0	1.0	1.0	-0.9706501973851038	1.2165891693559223	5.984476303533923	7.513011578585348	42.41616821289063	10.004108428955078	6.238930702209473	-19.769039154052734	110439.0	0.21165800839662552	19.96708393096924	11.915566444396973	0.5928117632865906	0.0	0.0	1	0	0	0.0	4	0	0	1	0	0	1	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0625759696886323	5.222824354478801	9.043190285635433	2048.0	9.0	1.3422179760490338	0.011042412427431808	6.0	16.0	zstd	3.3426502091196566	float32	/U	WRF_India.h5	shuffle	1.0	0.0	0.0	-0.9706501973851038	1.2165891693559223	5.984476303533923	7.513011578585348	42.41616821289063	10.004108428955078	6.238930702209473	-19.769039154052734	110439.0	0.21165800839662552	19.96708393096924	11.915566444396973	0.5928117632865906	0.0	0.0	1	0	0	0.0	4	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
1.0625759696886323	5.222824354478801	9.043190285635433	256.0	7.0	1.290316269158185	0.146509075219587	6.0	16.0	lz4hc	8.150230070886705	float32	/U	WRF_India.h5	shuffle	1.0	0.0	1.0	-0.9706501973851038	1.2165891693559223	5.984476303533923	7.513011578585348	42.41616821289063	10.004108428955078	6.238930702209473	-19.769039154052734	110439.0	0.21165800839662552	19.96708393096924	11.915566444396973	0.5928117632865906	0.0	0.0	1	0	0	0.0	4	0	0	0	1	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
1.0625759696886323	5.222824354478801	9.043190285635433	256.0	8.0	1.2399439966700725	5.534667680094587	6.0	16.0	lz4	7.936062000484378	float32	/U	WRF_India.h5	shuffle	1.0	1.0	0.0	-0.9706501973851038	1.2165891693559223	5.984476303533923	7.513011578585348	42.41616821289063	10.004108428955078	6.238930702209473	-19.769039154052734	110439.0	0.21165800839662552	19.96708393096924	11.915566444396973	0.5928117632865906	0.0	0.0	1	0	0	0.0	4	0	0	1	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
